Time	3	AVm	ArmVisible	Rotation	
3.5228	-0.01668654	0.3656177	0	-4.267262	
3.523	-0.01667149	0.3656177	0	-4.267262	
3.5232	-0.01665833	0.3656177	0	-4.267262	
3.5234	-0.01664693	0.3656177	0	-4.267262	
3.5236	-0.01663716	0.3656177	0	-4.267262	
3.5238	-0.01662892	0.390993	0	-4.27029	
3.524	-0.0166221	0.390993	0	-4.27029	
3.5242	-0.0166166	0.390993	0	-4.27029	
3.5244	-0.01661233	0.390993	0	-4.27029	
3.5246	-0.0166092	0.390993	0	-4.27029	
3.5248	-0.01660715	0.390993	0	-4.273256	
3.525	-0.01660609	0.390993	0	-4.273256	
3.5252	-0.01660597	0.390993	0	-4.273256	
3.5254	-0.01660671	0.390993	0	-4.273256	
3.5256	-0.01660827	0.390993	0	-4.273256	
3.5258	-0.01661058	0.4153533	0	-4.276161	
3.526	-0.0166136	0.4153533	0	-4.276161	
3.5262	-0.01661728	0.4153533	0	-4.276161	
3.5264	-0.01662158	0.4153533	0	-4.276161	
3.5266	-0.01662645	0.4153533	0	-4.276161	
3.5268	-0.01663186	0.4153533	0	-4.279005	
3.527	-0.01663778	0.4153533	0	-4.279005	
3.5272	-0.01664416	0.4153533	0	-4.279005	
3.5274	-0.01665099	0.4153533	0	-4.279005	
3.5276	-0.01665822	0.4153533	0	-4.279005	
3.5278	-0.01666584	0.4387392	0	-4.281788	
3.528	-0.01667382	0.4387392	0	-4.281788	
3.5282	-0.01668213	0.4387392	0	-4.281788	
3.5284	-0.01669076	0.4387392	0	-4.281788	
3.5286	-0.01669969	0.4387392	0	-4.281788	
3.5288	-0.01670888	0.4387392	0	-4.284511	
3.529	-0.01671834	0.4387392	0	-4.284511	
3.5292	-0.01672803	0.4387392	0	-4.284511	
3.5294	-0.01673795	0.4387392	0	-4.284511	
3.5296	-0.01674808	0.4387392	0	-4.284511	
3.5298	-0.0167584	0.4611896	0	-4.287173	
3.53	-0.01676891	0.4611896	0	-4.287173	
3.5302	-0.01677959	0.4611896	0	-4.287173	
3.5304	-0.01679043	0.4611896	0	-4.287173	
3.5306	-0.01680142	0.4611896	0	-4.287173	
3.5308	-0.01681255	0.4611896	0	-4.289776	
3.531	-0.01682381	0.4611896	0	-4.289776	
3.5312	-0.01683519	0.4611896	0	-4.289776	
3.5314	-0.01684668	0.4611896	0	-4.289776	
3.5316	-0.01685829	0.4611896	0	-4.289776	
3.5318	-0.01686999	0.482742	0	-4.29232	
3.532	-0.01688178	0.482742	0	-4.29232	
3.5322	-0.01689366	0.482742	0	-4.29232	
3.5324	-0.01690563	0.482742	0	-4.29232	
3.5326	-0.01691766	0.482742	0	-4.29232	
3.5328	-0.01692977	0.482742	0	-4.294806	
3.533	-0.01694195	0.482742	0	-4.294806	
3.5332	-0.01695418	0.482742	0	-4.294806	
3.5334	-0.01696648	0.482742	0	-4.294806	
3.5336	-0.01697882	0.482742	0	-4.294806	
3.5338	-0.01699122	0.5034323	0	-4.297232	
3.534	-0.01700366	0.5034323	0	-4.297232	
3.5342	-0.01701614	0.5034323	0	-4.297232	
3.5344	-0.01702867	0.5034323	0	-4.297232	
3.5346	-0.0169799	0.5034323	0	-4.297232	
3.5348	-0.01693553	0.5034323	0	-4.2996	
3.535	-0.01689522	0.5034323	0	-4.2996	
3.5352	-0.01685866	0.5034323	0	-4.2996	
3.5354	-0.01682556	0.5034323	0	-4.2996	
3.5356	-0.01679567	0.5034323	0	-4.2996	
3.5358	-0.01676873	0.523295	0	-4.30191	
3.536	-0.01674455	0.523295	0	-4.30191	
3.5362	-0.01672291	0.523295	0	-4.30191	
3.5364	-0.01670363	0.523295	0	-4.30191	
3.5366	-0.01668654	0.523295	0	-4.30191	
3.5368	-0.01667149	0.523295	0	-4.304163	
3.537	-0.01665833	0.523295	0	-4.304163	
3.5372	-0.01664693	0.523295	0	-4.304163	
3.5374	-0.01663716	0.523295	0	-4.304163	
3.5376	-0.01662892	0.523295	0	-4.304163	
3.5378	-0.0166221	0.5423632	0	-4.306359	
3.538	-0.0166166	0.5423632	0	-4.306359	
3.5382	-0.01661233	0.5423632	0	-4.306359	
3.5384	-0.0166092	0.5423632	0	-4.306359	
3.5386	-0.01660715	0.5423632	0	-4.306359	
3.5388	-0.01660609	0.5423632	0	-4.308498	
3.539	-0.01660597	0.5423632	0	-4.308498	
3.5392	-0.01660671	0.5423632	0	-4.308498	
3.5394	-0.01660827	0.5423632	0	-4.308498	
3.5396	-0.01661058	0.5423632	0	-4.308498	
3.5398	-0.0166136	0.5606686	0	-4.310581	
3.54	-0.01661728	0.5606686	0	-4.310581	
3.5402	-0.01662158	0.5606686	0	-4.310581	
3.5404	-0.01662645	0.5606686	0	-4.310581	
3.5406	-0.01663186	0.5606686	0	-4.310581	
3.5408	-0.01663778	0.5606686	0	-4.312606	
3.541	-0.01664416	0.5606686	0	-4.312606	
3.5412	-0.01665099	0.5606686	0	-4.312606	
3.5414	-0.01665822	0.5606686	0	-4.312606	
3.5416	-0.01666584	0.5606686	0	-4.312606	
3.5418	-0.01667382	0.5782419	0	-4.314576	
3.542	-0.01668213	0.5782419	0	-4.314576	
3.5422	-0.01669076	0.5782419	0	-4.314576	
3.5424	-0.01669969	0.5782419	0	-4.314576	
3.5426	-0.01670888	0.5782419	0	-4.314576	
3.5428	-0.01671834	0.5782419	0	-4.316489	
3.543	-0.01672803	0.5782419	0	-4.316489	
3.5432	-0.01673795	0.5782419	0	-4.316489	
3.5434	-0.01674808	0.5782419	0	-4.316489	
3.5436	-0.0167584	0.5782419	0	-4.316489	
3.5438	-0.01676891	0.5951122	0	-4.318347	
3.544	-0.01677959	0.5951122	0	-4.318347	
3.5442	-0.01679043	0.5951122	0	-4.318347	
3.5444	-0.01680142	0.5951122	0	-4.318347	
3.5446	-0.01681255	0.5951122	0	-4.318347	
3.5448	-0.01682381	0.5951122	0	-4.32015	
3.545	-0.01683519	0.5951122	0	-4.32015	
3.5452	-0.01684668	0.5951122	0	-4.32015	
3.5454	-0.01685829	0.5951122	0	-4.32015	
3.5456	-0.01686999	0.5951122	0	-4.32015	
3.5458	-0.01688178	0.6113077	0	-4.321898	
3.546	-0.01689366	0.6113077	0	-4.321898	
3.5462	-0.01690563	0.6113077	0	-4.321898	
3.5464	-0.01691766	0.6113077	0	-4.321898	
3.5466	-0.01692977	0.6113077	0	-4.321898	
3.5468	-0.01694195	0.6113077	0	-4.32359	
3.547	-0.01695418	0.6113077	0	-4.32359	
3.5472	-0.01696648	0.6113077	0	-4.32359	
3.5474	-0.01697882	0.6113077	0	-4.32359	
3.5476	-0.01699122	0.6113077	0	-4.32359	
3.5478	-0.01700366	0.6268554	0	-4.325228	
3.548	-0.01701614	0.6268554	0	-4.325228	
3.5482	-0.01702867	0.6268554	0	-4.325228	
3.5484	-0.0169799	0.6268554	0	-4.325228	
3.5486	-0.01693553	0.6268554	0	-4.325228	
3.5488	-0.01689522	0.6268554	0	-4.326812	
3.549	-0.01685866	0.6268554	0	-4.326812	
3.5492	-0.01682556	0.6268554	0	-4.326812	
3.5494	-0.01679567	0.6268554	0	-4.326812	
3.5496	-0.01676873	0.6268554	0	-4.326812	
3.5498	-0.01674455	0.6417812	0	-4.328341	
3.55	-0.01672291	0.6417812	0	-4.328341	
3.5502	-0.01670363	0.6417812	0	-4.328341	
3.5504	-0.01668654	0.6417812	0	-4.328341	
3.5506	-0.01667149	0.6417812	0	-4.328341	
3.5508	-0.01665833	0.6417812	0	-4.329816	
3.551	-0.01664693	0.6417812	0	-4.329816	
3.5512	-0.01663716	0.6417812	0	-4.329816	
3.5514	-0.01662892	0.6417812	0	-4.329816	
3.5516	-0.0166221	0.6417812	0	-4.329816	
3.5518	-0.0166166	0.6561099	0	-4.331238	
3.552	-0.01661233	0.6561099	0	-4.331238	
3.5522	-0.0166092	0.6561099	0	-4.331238	
3.5524	-0.01660715	0.6561099	0	-4.331238	
3.5526	-0.01660609	0.6561099	0	-4.331238	
3.5528	-0.01660597	0.6561099	0	-4.332605	
3.553	-0.01660671	0.6561099	0	-4.332605	
3.5532	-0.01660827	0.6561099	0	-4.332605	
3.5534	-0.01661058	0.6561099	0	-4.332605	
3.5536	-0.0166136	0.6561099	0	-4.332605	
3.5538	-0.01661728	0.6698655	0	-4.33392	
3.554	-0.01662158	0.6698655	0	-4.33392	
3.5542	-0.01662645	0.6698655	0	-4.33392	
3.5544	-0.01663186	0.6698655	0	-4.33392	
3.5546	-0.01663778	0.6698655	0	-4.33392	
3.5548	-0.01664416	0.6698655	0	-4.335181	
3.555	-0.01665099	0.6698655	0	-4.335181	
3.5552	-0.01665822	0.6698655	0	-4.335181	
3.5554	-0.01666584	0.6698655	0	-4.335181	
3.5556	-0.01667382	0.6698655	0	-4.335181	
3.5558	-0.01668213	0.683071	0	-4.336389	
3.556	-0.01669076	0.683071	0	-4.336389	
3.5562	-0.01669969	0.683071	0	-4.336389	
3.5564	-0.01670888	0.683071	0	-4.336389	
3.5566	-0.01671834	0.683071	0	-4.336389	
3.5568	-0.01672803	0.683071	0	-4.337543	
3.557	-0.01673795	0.683071	0	-4.337543	
3.5572	-0.01674808	0.683071	0	-4.337543	
3.5574	-0.0167584	0.683071	0	-4.337543	
3.5576	-0.01676891	0.683071	0	-4.337543	
3.5578	-0.01677959	0.6957481	0	-4.338646	
3.558	-0.01679043	0.6957481	0	-4.338646	
3.5582	-0.01680142	0.6957481	0	-4.338646	
3.5584	-0.01681255	0.6957481	0	-4.338646	
3.5586	-0.01682381	0.6957481	0	-4.338646	
3.5588	-0.01683519	0.6957481	0	-4.339696	
3.559	-0.01684668	0.6957481	0	-4.339696	
3.5592	-0.01685829	0.6957481	0	-4.339696	
3.5594	-0.01686999	0.6957481	0	-4.339696	
3.5596	-0.01688178	0.6957481	0	-4.339696	
3.5598	-0.01689366	0.7079182	0	-4.340693	
3.56	-0.01690563	0.7079182	0	-4.340693	
3.5602	-0.01691766	0.7079182	0	-4.340693	
3.5604	-0.01692977	0.7079182	0	-4.340693	
3.5606	-0.01694195	0.7079182	0	-4.340693	
3.5608	-0.01695418	0.7079182	0	-4.341639	
3.561	-0.01696648	0.7079182	0	-4.341639	
3.5612	-0.01697882	0.7079182	0	-4.341639	
3.5614	-0.01699122	0.7079182	0	-4.341639	
3.5616	-0.01700366	0.7079182	0	-4.341639	
3.5618	-0.01701614	0.7196015	0	-4.342532	
3.562	-0.01702867	0.7196015	0	-4.342532	
3.5622	-0.0169799	0.7196015	0	-4.342532	
3.5624	-0.01693553	0.7196015	0	-4.342532	
3.5626	-0.01689522	0.7196015	0	-4.342532	
3.5628	-0.01685866	0.7196015	0	-4.343372	
3.563	-0.01682556	0.7196015	0	-4.343372	
3.5632	-0.01679567	0.7196015	0	-4.343372	
3.5634	-0.01676873	0.7196015	0	-4.343372	
3.5636	-0.01674455	0.7196015	0	-4.343372	
3.5638	-0.01672291	0.7308174	0	-4.344161	
3.564	-0.01670363	0.7308174	0	-4.344161	
3.5642	-0.01668654	0.7308174	0	-4.344161	
3.5644	-0.01667149	0.7308174	0	-4.344161	
3.5646	-0.01665833	0.7308174	0	-4.344161	
3.5648	-0.01664693	0.7308174	0	-4.344898	
3.565	-0.01663716	0.7308174	0	-4.344898	
3.5652	-0.01662892	0.7308174	0	-4.344898	
3.5654	-0.0166221	0.7308174	0	-4.344898	
3.5656	-0.0166166	0.7308174	0	-4.344898	
3.5658	-0.01661233	0.7415847	0	-4.345583	
3.566	-0.0166092	0.7415847	0	-4.345583	
3.5662	-0.01660715	0.7415847	0	-4.345583	
3.5664	-0.01660609	0.7415847	0	-4.345583	
3.5666	-0.01660597	0.7415847	0	-4.345583	
3.5668	-0.01660671	0.7415847	0	-4.346217	
3.567	-0.01660827	0.7415847	0	-4.346217	
3.5672	-0.01661058	0.7415847	0	-4.346217	
3.5674	-0.0166136	0.7415847	0	-4.346217	
3.5676	-0.01661728	0.7415847	0	-4.346217	
3.5678	-0.01662158	0.7519213	0	-4.346798	
3.568	-0.01662645	0.7519213	0	-4.346798	
3.5682	-0.01663186	0.7519213	0	-4.346798	
3.5684	-0.01663778	0.7519213	0	-4.346798	
3.5686	-0.01664416	0.7519213	0	-4.346798	
3.5688	-0.01665099	0.7519213	0	-4.347329	
3.569	-0.01665822	0.7519213	0	-4.347329	
3.5692	-0.01666584	0.7519213	0	-4.347329	
3.5694	-0.01667382	0.7519213	0	-4.347329	
3.5696	-0.01668213	0.7519213	0	-4.347329	
3.5698	-0.01669076	0.7618445	0	-4.347808	
3.57	-0.01669969	0.7618445	0	-4.347808	
3.5702	-0.01670888	0.7618445	0	-4.347808	
3.5704	-0.01671834	0.7618445	0	-4.347808	
3.5706	-0.01672803	0.7618445	0	-4.347808	
3.5708	-0.01673795	0.7618445	0	-4.348236	
3.571	-0.01674808	0.7618445	0	-4.348236	
3.5712	-0.0167584	0.7618445	0	-4.348236	
3.5714	-0.01676891	0.7618445	0	-4.348236	
3.5716	-0.01677959	0.7618445	0	-4.348236	
3.5718	-0.01679043	0.7713706	0	-4.348612	
3.572	-0.01680142	0.7713706	0	-4.348612	
3.5722	-0.01681255	0.7713706	0	-4.348612	
3.5724	-0.01682381	0.7713706	0	-4.348612	
3.5726	-0.01683519	0.7713706	0	-4.348612	
3.5728	-0.01684668	0.7713706	0	-4.348937	
3.573	-0.01685829	0.7713706	0	-4.348937	
3.5732	-0.01686999	0.7713706	0	-4.348937	
3.5734	-0.01688178	0.7713706	0	-4.348937	
3.5736	-0.01689366	0.7713706	0	-4.348937	
3.5738	-0.01690563	0.7805158	0	-4.349211	
3.574	-0.01691766	0.7805158	0	-4.349211	
3.5742	-0.01692977	0.7805158	0	-4.349211	
3.5744	-0.01694195	0.7805158	0	-4.349211	
3.5746	-0.01695418	0.7805158	0	-4.349211	
3.5748	-0.01696648	0.7805158	0	-4.349433	
3.575	-0.01697882	0.7805158	0	-4.349433	
3.5752	-0.01699122	0.7805158	0	-4.349433	
3.5754	-0.01700366	0.7805158	0	-4.349433	
3.5756	-0.01701614	0.7805158	0	-4.349433	
3.5758	-0.01702867	0.7892952	0	-4.349605	
3.576	-0.0169799	0.7892952	0	-4.349605	
3.5762	-0.01693553	0.7892952	0	-4.349605	
3.5764	-0.01689522	0.7892952	0	-4.349605	
3.5766	-0.01685866	0.7892952	0	-4.349605	
3.5768	-0.01682556	0.7892952	0	-4.349725	
3.577	-0.01679567	0.7892952	0	-4.349725	
3.5772	-0.01676873	0.7892952	0	-4.349725	
3.5774	-0.01674455	0.7892952	0	-4.349725	
3.5776	-0.01672291	0.7892952	0	-4.349725	
3.5778	-0.01670363	0.7977234	0	-4.349794	
3.578	-0.01668654	0.7977234	0	-4.349794	
3.5782	-0.01667149	0.7977234	0	-4.349794	
3.5784	-0.01665833	0.7977234	0	-4.349794	
3.5786	-0.01664693	0.7977234	0	-4.349794	
3.5788	-0.01663716	0.7977234	0	-4.349813	
3.579	-0.01662892	0.7977234	0	-4.349813	
3.5792	-0.0166221	0.7977234	0	-4.349813	
3.5794	-0.0166166	0.7977234	0	-4.349813	
3.5796	-0.01661233	0.7977234	0	-4.349813	
3.5798	-0.0166092	0.8058144	0	-4.34978	
3.58	-0.01660715	0.8058144	0	-4.34978	
3.5802	-0.01660609	0.8058144	0	-4.34978	
3.5804	-0.01660597	0.8058144	0	-4.34978	
3.5806	-0.01660671	0.8058144	0	-4.34978	
3.5808	-0.01660827	0.8058144	0	-4.349696	
3.581	-0.01661058	0.8058144	0	-4.349696	
3.5812	-0.0166136	0.8058144	0	-4.349696	
3.5814	-0.01661728	0.8058144	0	-4.349696	
3.5816	-0.01662158	0.8058144	0	-4.349696	
3.5818	-0.01662645	0.8135819	0	-4.349561	
3.582	-0.01663186	0.8135819	0	-4.349561	
3.5822	-0.01663778	0.8135819	0	-4.349561	
3.5824	-0.01664416	0.8135819	0	-4.349561	
3.5826	-0.01665099	0.8135819	0	-4.349561	
3.5828	-0.01665822	0.8135819	0	-4.349374	
3.583	-0.01666584	0.8135819	0	-4.349374	
3.5832	-0.01667382	0.8135819	0	-4.349374	
3.5834	-0.01668213	0.8135819	0	-4.349374	
3.5836	-0.01669076	0.8135819	0	-4.349374	
3.5838	-0.01669969	0.8210385	0	-4.349137	
3.584	-0.01670888	0.8210385	0	-4.349137	
3.5842	-0.01671834	0.8210385	0	-4.349137	
3.5844	-0.01672803	0.8210385	0	-4.349137	
3.5846	-0.01673795	0.8210385	0	-4.349137	
3.5848	-0.01674808	0.8210385	0	-4.348848	
3.585	-0.0167584	0.8210385	0	-4.348848	
3.5852	-0.01676891	0.8210385	0	-4.348848	
3.5854	-0.01677959	0.8210385	0	-4.348848	
3.5856	-0.01679043	0.8210385	0	-4.348848	
3.5858	-0.01680142	0.828197	0	-4.348508	
3.586	-0.01681255	0.828197	0	-4.348508	
3.5862	-0.01682381	0.828197	0	-4.348508	
3.5864	-0.01683519	0.828197	0	-4.348508	
3.5866	-0.01684668	0.828197	0	-4.348508	
3.5868	-0.01685829	0.828197	0	-4.348117	
3.587	-0.01686999	0.828197	0	-4.348117	
3.5872	-0.01688178	0.828197	0	-4.348117	
3.5874	-0.01689366	0.828197	0	-4.348117	
3.5876	-0.01690563	0.828197	0	-4.348117	
3.5878	-0.01691766	0.8350691	0	-4.347675	
3.588	-0.01692977	0.8350691	0	-4.347675	
3.5882	-0.01694195	0.8350691	0	-4.347675	
3.5884	-0.01695418	0.8350691	0	-4.347675	
3.5886	-0.01696648	0.8350691	0	-4.347675	
3.5888	-0.01697882	0.8350691	0	-4.347181	
3.589	-0.01699122	0.8350691	0	-4.347181	
3.5892	-0.01700366	0.8350691	0	-4.347181	
3.5894	-0.01701614	0.8350691	0	-4.347181	
3.5896	-0.01702867	0.8350691	0	-4.347181	
3.5898	-0.0169799	0.8416664	0	-4.346635	
3.59	-0.01693553	0.8416664	0	-4.346635	
3.5902	-0.01689522	0.8416664	0	-4.346635	
3.5904	-0.01685866	0.8416664	0	-4.346635	
3.5906	-0.01682556	0.8416664	0	-4.346635	
3.5908	-0.01679567	0.8416664	0	-4.346039	
3.591	-0.01676873	0.8416664	0	-4.346039	
3.5912	-0.01674455	0.8416664	0	-4.346039	
3.5914	-0.01672291	0.8416664	0	-4.346039	
3.5916	-0.01670363	0.8416664	0	-4.346039	
3.5918	-0.01668654	0.8479998	0	-4.34539	
3.592	-0.01667149	0.8479998	0	-4.34539	
3.5922	-0.01665833	0.8479998	0	-4.34539	
3.5924	-0.01664693	0.8479998	0	-4.34539	
3.5926	-0.01663716	0.8479998	0	-4.34539	
3.5928	-0.01662892	0.8479998	0	-4.34469	
3.593	-0.0166221	0.8479998	0	-4.34469	
3.5932	-0.0166166	0.8479998	0	-4.34469	
3.5934	-0.01661233	0.8479998	0	-4.34469	
3.5936	-0.0166092	0.8479998	0	-4.34469	
3.5938	-0.01660715	0.8540797	0	-4.343938	
3.594	-0.01660609	0.8540797	0	-4.343938	
3.5942	-0.01660597	0.8540797	0	-4.343938	
3.5944	-0.01660671	0.8540797	0	-4.343938	
3.5946	-0.01660827	0.8540797	0	-4.343938	
3.5948	-0.01661058	0.8540797	0	-4.343134	
3.595	-0.0166136	0.8540797	0	-4.343134	
3.5952	-0.01661728	0.8540797	0	-4.343134	
3.5954	-0.01662158	0.8540797	0	-4.343134	
3.5956	-0.01662645	0.8540797	0	-4.343134	
3.5958	-0.01663186	0.8599165	0	-4.342278	
3.596	-0.01663778	0.8599165	0	-4.342278	
3.5962	-0.01664416	0.8599165	0	-4.342278	
3.5964	-0.01665099	0.8599165	0	-4.342278	
3.5966	-0.01665822	0.8599165	0	-4.342278	
3.5968	-0.01666584	0.8599165	0	-4.34137	
3.597	-0.01667382	0.8599165	0	-4.34137	
3.5972	-0.01668213	0.8599165	0	-4.34137	
3.5974	-0.01669076	0.8599165	0	-4.34137	
3.5976	-0.01669969	0.8599165	0	-4.34137	
3.5978	-0.01670888	0.8655199	0	-4.34041	
3.598	-0.01671834	0.8655199	0	-4.34041	
3.5982	-0.01672803	0.8655199	0	-4.34041	
3.5984	-0.01673795	0.8655199	0	-4.34041	
3.5986	-0.01674808	0.8655199	0	-4.34041	
3.5988	-0.0167584	0.8655199	0	-4.339397	
3.599	-0.01676891	0.8655199	0	-4.339397	
3.5992	-0.01677959	0.8655199	0	-4.339397	
3.5994	-0.01679043	0.8655199	0	-4.339397	
3.5996	-0.01680142	0.8655199	0	-4.339397	
3.5998	-0.01681255	0.870899	0	-4.338332	
3.6	-0.01682381	0.870899	0	-4.338332	
3.6002	-0.01683519	0.870899	0	-4.338332	
3.6004	-0.01684668	0.870899	0	-4.338332	
3.6006	-0.01685829	0.870899	0	-4.338332	
3.6008	-0.01686999	0.870899	0	-4.337214	
3.601	-0.01688178	0.870899	0	-4.337214	
3.6012	-0.01689366	0.870899	0	-4.337214	
3.6014	-0.01690563	0.870899	0	-4.337214	
3.6016	-0.01691766	0.870899	0	-4.337214	
3.6018	-0.01692977	0.8760631	0	-4.336044	
3.602	-0.01694195	0.8760631	0	-4.336044	
3.6022	-0.01695418	0.8760631	0	-4.336044	
3.6024	-0.01696648	0.8760631	0	-4.336044	
3.6026	-0.01697882	0.8760631	0	-4.336044	
3.6028	-0.01699122	0.8760631	0	-4.33482	
3.603	-0.01700366	0.8760631	0	-4.33482	
3.6032	-0.01701614	0.8760631	0	-4.33482	
3.6034	-0.01702867	0.8760631	0	-4.33482	
3.6036	-0.0169799	0.8760631	0	-4.33482	
3.6038	-0.01693553	0.8810205	0	-4.333543	
3.604	-0.01689522	0.8810205	0	-4.333543	
3.6042	-0.01685866	0.8810205	0	-4.333543	
3.6044	-0.01682556	0.8810205	0	-4.333543	
3.6046	-0.01679567	0.8810205	0	-4.333543	
3.6048	-0.01676873	0.8810205	0	-4.332213	
3.605	-0.01674455	0.8810205	0	-4.332213	
3.6052	-0.01672291	0.8810205	0	-4.332213	
3.6054	-0.01670363	0.8810205	0	-4.332213	
3.6056	-0.01668654	0.8810205	0	-4.332213	
3.6058	-0.01667149	0.8857798	0	-4.33083	
3.606	-0.01665833	0.8857798	0	-4.33083	
3.6062	-0.01664693	0.8857798	0	-4.33083	
3.6064	-0.01663716	0.8857798	0	-4.33083	
3.6066	-0.01662892	0.8857798	0	-4.33083	
3.6068	-0.0166221	0.8857798	0	-4.329392	
3.607	-0.0166166	0.8857798	0	-4.329392	
3.6072	-0.01661233	0.8857798	0	-4.329392	
3.6074	-0.0166092	0.8857798	0	-4.329392	
3.6076	-0.01660715	0.8857798	0	-4.329392	
3.6078	-0.01660609	0.8903486	0	-4.327901	
3.608	-0.01660597	0.8903486	0	-4.327901	
3.6082	-0.01660671	0.8903486	0	-4.327901	
3.6084	-0.01660827	0.8903486	0	-4.327901	
3.6086	-0.01661058	0.8903486	0	-4.327901	
3.6088	-0.0166136	0.8903486	0	-4.326356	
3.609	-0.01661728	0.8903486	0	-4.326356	
3.6092	-0.01662158	0.8903486	0	-4.326356	
3.6094	-0.01662645	0.8903486	0	-4.326356	
3.6096	-0.01663186	0.8903486	0	-4.326356	
3.6098	-0.01663778	0.8947346	0	-4.324757	
3.61	-0.01664416	0.8947346	0	-4.324757	
3.6102	-0.01665099	0.8947346	0	-4.324757	
3.6104	-0.01665822	0.8947346	0	-4.324757	
3.6106	-0.01666584	0.8947346	0	-4.324757	
3.6108	-0.01667382	0.8947346	0	-4.323103	
3.611	-0.01668213	0.8947346	0	-4.323103	
3.6112	-0.01669076	0.8947346	0	-4.323103	
3.6114	-0.01669969	0.8947346	0	-4.323103	
3.6116	-0.01670888	0.8947346	0	-4.323103	
3.6118	-0.01671834	0.8989453	0	-4.321394	
3.612	-0.01672803	0.8989453	0	-4.321394	
3.6122	-0.01673795	0.8989453	0	-4.321394	
3.6124	-0.01674808	0.8989453	0	-4.321394	
3.6126	-0.0167584	0.8989453	0	-4.321394	
3.6128	-0.01676891	0.8989453	0	-4.319631	
3.613	-0.01677959	0.8989453	0	-4.319631	
3.6132	-0.01679043	0.8989453	0	-4.319631	
3.6134	-0.01680142	0.8989453	0	-4.319631	
3.6136	-0.01681255	0.8989453	0	-4.319631	
3.6138	-0.01682381	0.9029874	0	-4.317812	
3.614	-0.01683519	0.9029874	0	-4.317812	
3.6142	-0.01684668	0.9029874	0	-4.317812	
3.6144	-0.01685829	0.9029874	0	-4.317812	
3.6146	-0.01686999	0.9029874	0	-4.317812	
3.6148	-0.01688178	0.9029874	0	-4.315938	
3.615	-0.01689366	0.9029874	0	-4.315938	
3.6152	-0.01690563	0.9029874	0	-4.315938	
3.6154	-0.01691766	0.9029874	0	-4.315938	
3.6156	-0.01692977	0.9029874	0	-4.315938	
3.6158	-0.01694195	0.9068679	0	-4.314008	
3.616	-0.01695418	0.9068679	0	-4.314008	
3.6162	-0.01696648	0.9068679	0	-4.314008	
3.6164	-0.01697882	0.9068679	0	-4.314008	
3.6166	-0.01699122	0.9068679	0	-4.314008	
3.6168	-0.01700366	0.9068679	0	-4.312023	
3.617	-0.01701614	0.9068679	0	-4.312023	
3.6172	-0.01702867	0.9068679	0	-4.312023	
3.6174	-0.0169799	0.9068679	0	-4.312023	
3.6176	-0.01693553	0.9068679	0	-4.312023	
3.6178	-0.01689522	0.9105932	0	-4.30998	
3.618	-0.01685866	0.9105932	0	-4.30998	
3.6182	-0.01682556	0.9105932	0	-4.30998	
3.6184	-0.01679567	0.9105932	0	-4.30998	
3.6186	-0.01676873	0.9105932	0	-4.30998	
3.6188	-0.01674455	0.9105932	0	-4.307882	
3.619	-0.01672291	0.9105932	0	-4.307882	
3.6192	-0.01670363	0.9105932	0	-4.307882	
3.6194	-0.01668654	0.9105932	0	-4.307882	
3.6196	-0.01667149	0.9105932	0	-4.307882	
3.6198	-0.01665833	0.9141695	0	-4.305726	
3.62	-0.01664693	0.9141695	0	-4.305726	
3.6202	-0.01663716	0.9141695	0	-4.305726	
3.6204	-0.01662892	0.9141695	0	-4.305726	
3.6206	-0.0166221	0.9141695	0	-4.305726	
3.6208	-0.0166166	0.9141695	0	-4.303514	
3.621	-0.01661233	0.9141695	0	-4.303514	
3.6212	-0.0166092	0.9141695	0	-4.303514	
3.6214	-0.01660715	0.9141695	0	-4.303514	
3.6216	-0.01660609	0.9141695	0	-4.303514	
3.6218	-0.01660597	0.9176027	0	-4.301244	
3.622	-0.01660671	0.9176027	0	-4.301244	
3.6222	-0.01660827	0.9176027	0	-4.301244	
3.6224	-0.01661058	0.9176027	0	-4.301244	
3.6226	-0.0166136	0.9176027	0	-4.301244	
3.6228	-0.01661728	0.9176027	0	-4.298916	
3.623	-0.01662158	0.9176027	0	-4.298916	
3.6232	-0.01662645	0.9176027	0	-4.298916	
3.6234	-0.01663186	0.9176027	0	-4.298916	
3.6236	-0.01663778	0.9176027	0	-4.298916	
3.6238	-0.01664416	0.9208986	0	-4.296531	
3.624	-0.01665099	0.9208986	0	-4.296531	
3.6242	-0.01665822	0.9208986	0	-4.296531	
3.6244	-0.01666584	0.9208986	0	-4.296531	
3.6246	-0.01667382	0.9208986	0	-4.296531	
3.6248	-0.01668213	0.9208986	0	-4.294087	
3.625	-0.01669076	0.9208986	0	-4.294087	
3.6252	-0.01669969	0.9208986	0	-4.294087	
3.6254	-0.01670888	0.9208986	0	-4.294087	
3.6256	-0.01671834	0.9208986	0	-4.294087	
3.6258	-0.01672803	0.9240627	0	-4.291585	
3.626	-0.01673795	0.9240627	0	-4.291585	
3.6262	-0.01674808	0.9240627	0	-4.291585	
3.6264	-0.0167584	0.9240627	0	-4.291585	
3.6266	-0.01676891	0.9240627	0	-4.291585	
3.6268	-0.01677959	0.9240627	0	-4.289023	
3.627	-0.01679043	0.9240627	0	-4.289023	
3.6272	-0.01680142	0.9240627	0	-4.289023	
